,Offense Code,Last Parole Decision,Parole Review Status
18242,9990002,0,0
18243,9150000,0,0
18245,9150000,0,0
18246,24110000,0,0
18247,9150000,0,0
18248,73990677,0,0
18250,13150011,0,1
18251,36990008,0,0
18253,48010020,0,0
18256,35990015,1,0
18259,12990001,1,0
18263,54040011,0,1
18264,11990001,0,0
18265,54040011,0,0
18267,54040011,0,1
18268,52030012,0,0
18270,9150000,0,0
18271,13150005,0,1
18275,52030024,1,0
18276,9130000,0,0
18277,9130000,0,0
18278,35990005,1,0
18279,11180000,0,0
18282,73990677,0,0
18284,36010001,0,0
18286,36990005,0,0
18288,22990002,0,0
18289,9150000,0,0
18291,36990007,1,0
18292,35990003,0,0
18294,12130000,0,0
18295,36990007,1,0
18296,23990198,0,0
18299,13000002,0,1
18301,13150004,1,0
18302,20990005,0,0
18304,22990002,0,1
18306,35990002,0,0
18308,23990196,0,1
18309,70990135,0,0
18310,50150004,0,1
18312,35620012,0,0
18315,50150004,1,0
18317,52030024,0,1
18319,9150000,0,0
18321,35990015,0,0
18322,58990005,0,0
18323,12990001,0,1
18324,35990003,0,0
18325,13150004,1,0
18327,9150000,0,0
18329,22120000,1,0
18330,54040011,0,0
18332,54040011,1,0
18333,52030020,0,1
18334,11990002,0,0
18337,13990073,0,0
18339,10100000,0,0
18342,11180000,0,0
18343,50150004,0,0
18344,20990005,0,0
18346,35990003,0,1
18348,36990007,1,0
18350,35990014,0,0
18351,54040011,0,0
18352,54040011,0,0
18353,54040011,1,0
18355,22990002,1,0
18356,11990003,1,0
18359,35990003,0,1
18363,22990002,0,0
18364,13990063,0,0
18365,54040033,0,1
18366,35990002,0,0
18367,12990001,0,0
18368,36990007,0,1
18371,22990007,0,0
18372,22990002,1,0
18373,23990196,1,0
18374,22990002,0,0
18377,22990007,0,0
18378,11180000,0,0
18380,35990015,0,1
18383,11990004,1,0
18386,9150000,0,0
18388,11990004,0,0
18390,35990003,0,0
18393,10100000,0,0
18394,13150005,0,1
18395,36010001,0,0
18396,26040042,0,1
18397,9990019,0,0
18398,22990002,0,0
18401,22990002,0,1
18402,13990076,0,0
18405,35990002,0,1
18408,22990002,0,0
18410,9150000,1,0
18411,54040011,1,0
18412,38990028,0,1
18413,35990016,0,0
18414,12990002,0,0
18415,36990008,0,0
18416,36010001,0,0
18417,13990043,0,0
18418,13990071,0,0
18420,35990016,0,0
18423,12990002,1,0
18424,12990001,0,1
18426,12130000,0,0
18427,35620013,0,1
18429,52030024,0,1
18432,9990001,0,0
18433,25890002,0,0
18434,13990042,0,0
18435,9150000,1,0
18436,48010020,0,0
18437,9150000,0,0
18439,52030024,0,0
18444,35990015,0,0
18445,11990004,0,0
18447,26040043,1,0
18448,13150005,0,0
18449,52030000,0,0
18450,54040011,0,0
18451,12130000,0,1
18452,35990015,0,0
18453,35990124,1,0
18454,23990198,0,0
18455,35990015,0,0
18457,35990016,0,1
18458,35990005,0,0
18462,22990003,0,0
18463,54040011,1,0
18465,9130000,0,0
18467,70990065,0,1
18468,54040011,0,0
18469,54040011,0,0
18470,11990004,0,0
18471,48010020,0,1
18477,36010005,1,0
18479,52030024,0,1
18480,22090000,0,1
18483,11990003,0,0
18485,13150005,0,1
18488,9150000,0,0
18489,9150000,1,0
18490,11220000,0,0
18494,35990016,1,0
18495,36990007,0,1
18498,11990004,0,0
18499,26040042,0,1
18500,9150000,0,0
18501,52030024,0,0
18503,11190000,0,0
18505,54040011,0,1
18507,12130000,1,0
18508,13150004,0,1
18509,13990075,0,0
18510,12990001,1,0
18512,36990005,0,0
18513,35990002,0,0
18514,22990003,0,0
18515,36010001,1,0
18517,12990001,1,0
18518,9150000,0,0
18520,35990015,1,0
18521,35990015,0,1
18522,12990002,0,0
18528,12990002,0,0
18529,9150000,0,0
18530,54040011,0,0
18533,12990002,0,0
18534,38990036,1,0
18535,22990002,0,1
18537,35990185,0,0
18538,22110000,1,0
18539,13150005,1,0
18540,36990002,0,0
18542,12130000,0,1
18543,13150005,0,0
18548,13150005,0,0
18549,54040011,0,0
18550,13150005,0,0
18553,36990009,0,1
18555,9990019,0,0
18558,22990002,0,0
18559,13150004,0,0
18560,11990003,0,0
18563,13150004,1,0
18564,35990015,1,0
18565,11990004,1,0
18566,22110000,0,0
18567,13000005,0,0
18568,54040011,0,0
18569,13150005,1,0
18573,54040011,1,0
18574,9990019,0,1
18577,9990001,0,1
18578,49990002,0,0
18580,12120000,1,0
18582,11180000,1,0
18584,12990002,0,0
18585,11990001,0,1
18587,48010020,0,0
18592,9150000,0,0
18595,48010020,0,0
18596,12130000,0,0
18597,35990016,0,1
18600,11990004,0,0
18601,11990002,0,0
18604,35990003,0,0
18608,9990017,0,1
18610,35990015,0,0
18611,9150000,0,0
18613,52030024,1,0
18615,52030024,1,0
18616,13990075,0,0
18618,48010020,0,1
18619,22990003,0,0
18621,13990075,0,1
18623,9150000,0,0
18626,36990008,0,0
18629,52120009,1,0
18633,22990002,0,0
18634,23990140,0,0
18635,35990016,0,0
18637,11990004,0,0
18638,54040011,0,0
18639,12130000,0,0
18640,23990194,0,0
18642,9990019,0,0
18644,12990002,0,0
18645,9150000,0,1
18646,20990005,0,1
18649,48010020,1,0
18652,35990003,0,0
18655,35990016,0,0
18656,12990001,0,1
18658,9150000,0,1
18661,35990015,0,0
18665,13990076,0,1
18666,35990014,0,1
18670,22990002,0,1
18671,10990004,0,0
18673,13990075,0,0
18674,12990001,0,0
18675,22990002,0,1
18687,12990001,0,0
18690,35990003,1,0
18691,13150005,0,0
18692,35990003,0,0
18693,35990015,0,1
18694,23990196,0,1
18695,35990015,1,0
18696,22990002,0,0
18702,54040011,1,0
18703,22090000,1,0
18705,36990008,0,0
18707,9150000,0,0
18708,22090000,0,0
18709,48010020,0,0
18710,12990002,0,0
18712,13150004,0,0
18713,35990016,1,0
18714,13990025,0,0
18716,35320000,0,1
18717,13150005,0,0
18719,35990124,0,0
18724,12990002,0,1
18725,13990075,0,1
18726,36990023,0,0
18728,36990013,0,0
18730,35990015,1,0
18731,13150005,0,0
18732,36010001,0,0
18733,48010020,1,0
18734,52130005,0,0
18735,12990001,0,1
18736,22990002,0,1
18737,52030024,0,0
18738,11990004,0,0
18739,11990001,0,1
18740,10100000,0,0
18742,9130000,1,0
18744,54040011,1,0
18745,48010020,0,0
18746,11990002,0,0
18750,24110000,1,0
18751,35620011,0,1
18752,11990004,1,0
18753,12120000,0,0
18754,54040011,0,0
18756,13990063,0,0
18757,22990003,0,0
18758,9990000,0,1
18760,9990019,0,0
18761,13150005,0,0
18762,13990075,0,1
18763,9150000,0,0
18764,35990015,1,0
18765,12130000,0,0
18766,13150007,0,0
18768,9150000,0,0
18771,35990156,0,0
18773,22990002,1,0
18775,12990002,0,0
18776,13990076,0,1
18778,9990001,0,1
18781,11990004,0,0
18782,36990007,1,0
18784,25890001,0,1
18786,22990002,0,1
18787,36990023,0,0
18789,13150004,0,0
18790,36990007,1,0
18791,35990003,1,0
18793,9150000,0,0
18797,35990156,1,0
18799,12990001,0,0
18800,13150005,0,1
18801,54040011,1,0
18803,35610000,1,0
18804,9130000,0,0
18806,54040011,0,1
18807,35990002,0,0
18809,35990017,0,0
18810,35990015,0,1
18811,26040044,0,1
18813,35990003,0,1
18814,54040011,0,0
18816,12990002,0,1
18818,35990003,0,0
18821,52030024,1,0
18822,12990001,0,0
18825,12990001,0,0
18829,22990002,0,0
18830,35990003,0,1
18831,36010001,1,0
18833,35990015,1,0
18834,58990014,0,0
18839,35990016,0,0
18841,11990004,0,0
18844,11180000,0,0
18846,22090000,0,1
18850,11180000,0,0
18851,35990003,0,0
18856,22990001,0,0
18858,9150000,0,0
18859,13150005,0,0
18862,12130000,0,0
18866,36010001,0,0
18867,13990073,0,1
18869,54040011,1,0
18870,12990002,0,0
18871,12990001,0,0
18874,22990003,0,0
18875,48010020,0,0
18876,35990003,1,0
18877,48010020,0,0
18878,13990075,0,0
18882,52030013,0,0
18883,22090000,0,0
18884,12990001,1,0
18888,9150000,0,1
18891,35990016,0,1
18893,35990008,0,1
18895,13990063,0,0
18896,36990013,0,0
18897,9990019,0,1
18899,20990001,0,0
18901,11990004,0,0
18905,73990412,0,0
18906,10100000,0,0
18907,22990002,0,0
18910,11990004,0,0
18911,54040011,1,0
18912,35990016,1,0
18913,13150005,0,0
18914,9150000,0,0
18916,35990002,0,0
18918,13990075,0,0
18920,12990001,0,0
18923,35990005,0,0
18925,48010020,0,0
18928,12990001,0,0
18930,54040011,0,0
18931,11990002,0,0
18932,35990159,0,1
18934,11990004,0,0
18936,35990015,0,0
18940,13990029,0,0
18941,48010020,0,1
18942,13150005,0,0
18945,12990001,0,0
18947,13150005,0,0
18951,36990007,0,0
18955,54040011,0,1
18958,36010001,1,0
18961,35990015,0,1
18964,12990001,0,0
18965,22990002,0,1
18966,13990078,0,0
18968,35110000,0,0
18971,13990029,0,0
18972,35990015,1,0
18973,9150000,0,0
18976,13150005,0,0
18978,12990002,0,1
18980,22990003,0,0
18981,13150004,1,0
18982,38990029,0,1
18984,52030013,0,0
18985,11990004,0,0
18986,35990016,0,0
18988,54040011,1,0
18989,54040011,0,1
18992,11990002,0,0
18993,48010020,1,0
18994,11990003,0,0
18995,48010020,0,0
18996,48010020,0,0
19001,54040011,0,1
19002,11990004,0,0
19004,10100000,1,0
19005,35990002,1,0
19006,22990001,0,1
19007,9990001,0,0
19009,9990019,0,0
19013,12990002,0,0
19015,9150000,0,0
19017,54040011,0,1
19018,11190000,0,0
19019,35990003,0,1
19020,13990029,0,1
19022,52030024,0,1
19027,48010020,0,0
19028,12130000,0,1
19029,54040011,0,0
19030,35990015,0,0
19031,35990016,1,0
19033,13990043,0,0
19037,38990029,0,0
19038,22990002,0,0
19039,12990001,0,0
19040,36990007,1,0
19043,35990003,1,0
19044,11990004,1,0
19045,54040011,1,0
19046,13150007,0,0
19048,54040011,0,0
19049,36010001,1,0
19051,54040011,0,0
19052,11990004,0,0
19055,35990003,1,0
19057,13990063,0,1
19059,11990003,0,0
19060,11990004,1,0
19061,12130000,0,1
19062,52030024,0,0
19063,12990002,0,0
19064,11990002,0,0
19065,9150000,0,0
19068,35990003,1,0
19069,35310000,0,1
19070,11990001,0,0
19071,35990003,0,1
19075,53060006,0,0
19076,23990009,1,0
19078,11180000,0,0
19079,13150004,0,0
19082,10100000,0,1
19084,35990003,1,0
19090,54010008,0,0
19091,9130000,0,0
19092,12990001,0,0
19093,12990001,0,0
19094,13990063,0,0
19095,35990016,0,0
19097,54040011,0,0
19099,9150000,0,0
19103,23190000,1,0
19104,9160000,0,0
19105,9150000,0,0
19107,12130000,0,0
19113,11990004,1,0
19114,12990001,0,1
19115,9150000,0,0
19116,9990002,0,0
19117,35990003,0,0
19118,54040011,0,0
19121,9130000,0,0
19123,9150000,0,0
19124,52030024,0,0
19130,22090000,0,0
19133,13990076,0,0
19134,36010002,0,1
19135,13160010,0,1
19140,11990002,0,1
19143,9150000,0,0
19144,52030024,0,0
19145,13990043,0,0
19146,9150000,0,0
19149,11990004,0,0
19150,13150004,0,0
19151,13200000,0,0
19152,35990003,0,1
19154,40040004,0,0
19156,11990002,0,0
19158,9150000,0,0
19162,35310000,0,1
19164,73990272,0,1
19165,36010005,0,1
19168,9150000,0,0
19169,54040011,0,0
19171,35990016,0,1
19172,9150000,0,0
19173,12120000,0,0
19175,54040011,0,0
19176,12990002,1,0
19177,40040007,0,1
19178,9150000,0,0
19179,22990002,0,1
19181,11990002,0,0
19184,13990078,0,1
19185,11180000,0,0
19186,9160000,0,0
19187,48040003,1,0
19188,23990196,0,0
19192,36140000,0,0
19193,48040003,1,0
19194,11180000,1,0
19195,11990001,0,1
19197,22990001,0,1
19200,35990209,0,1
19202,52030012,0,0
19203,13990063,0,1
19206,11990006,0,0
19207,9150000,0,0
19208,22990002,0,1
19209,13150005,0,1
19210,54040011,0,0
19214,9150000,0,1
19215,36990007,1,0
19216,22090000,1,0
19217,12990001,0,1
19218,51140000,0,0
19219,22990002,1,0
19221,54040011,1,0
19223,11990003,0,0
19225,13150001,0,1
19227,12990002,0,0
19228,20990005,0,1
19229,13150011,0,0
19230,54040011,1,0
19231,9130000,0,0
19232,54040011,0,0
19234,48010020,0,0
19235,35410000,0,0
19240,54040011,0,0
19242,50990041,0,0
19243,9130000,0,0
19246,35990003,0,0
19249,52030024,0,1
19250,11990004,0,0
19251,12990001,0,0
19253,35990014,1,0
19255,23990010,1,0
19257,54040011,0,0
19259,48010020,0,1
19260,36990007,0,0
19261,9150000,0,1
19266,36990007,1,0
19267,11990002,1,0
19269,10100000,0,0
19270,11990003,0,0
19271,13180000,0,0
19272,36990014,0,1
19273,9990019,0,0
19274,22990002,1,0
19276,22990002,0,0
19277,35990003,0,1
19278,9130000,0,0
19282,35990016,0,0
19284,12990001,0,0
19287,11990003,0,0
19288,54040011,0,1
19293,36010001,0,0
19295,36010001,0,0
19296,54040011,0,0
19297,11180000,0,1
19300,13990063,0,0
19302,36010001,1,0
19304,11990001,0,0
19305,13150004,0,0
19306,13150002,0,0
19307,35990003,0,0
19308,12990002,0,0
19311,49990002,0,0
19312,26050015,0,1
19315,22990002,0,0
19316,11220000,1,0
19317,54040011,0,0
19319,36990007,0,0
19321,13190000,0,0
19322,11180000,0,1
19324,11990004,0,0
19327,54040011,0,0
19328,13150011,0,0
19332,35990015,1,0
19333,36990007,0,0
19334,9150000,0,0
19336,35990014,1,0
19338,12990002,0,0
19340,13180000,0,0
19341,12990001,0,0
19343,35990016,1,0
19347,35990015,0,1
19349,54040011,0,0
19352,36990007,1,0
19354,12990001,0,0
19356,13150005,0,0
19357,36990008,0,0
19358,35990003,0,0
19359,11220000,0,1
19360,54040011,0,0
19361,12990001,0,1
19363,22990002,0,1
19365,73990677,0,1
19368,48010020,0,0
19374,54040011,0,0
19375,13150005,0,1
19376,13990043,0,1
19377,54040011,0,0
19380,23990198,0,0
19381,36990008,1,0
19382,13150005,0,0
19383,22120000,0,0
19384,54040011,0,0
19386,13990043,0,1
19392,9990019,0,0
19394,23990203,0,1
19395,35990015,0,1
19396,52030013,0,1
19397,54040032,0,0
19398,23990196,0,1
19399,36010001,1,0
19400,20990005,0,0
19405,35990016,0,1
19406,36990009,1,0
19408,23990201,0,1
19409,54040011,0,0
19414,13990043,0,0
19416,37040009,0,0
19421,13990043,0,0
19422,12130000,0,1
19425,22990002,0,1
19426,54040011,0,0
19427,35990015,1,0
19428,12990002,0,1
19430,12990002,0,0
19431,36140000,1,0
19434,9990001,1,0
19435,54040011,1,0
19440,35990003,0,0
19441,26040043,1,0
19442,52030024,0,0
19444,50990041,0,1
19445,35990015,0,0
19446,11990002,0,0
19451,35990016,0,0
19452,9990019,0,0
19453,10990004,0,0
19456,73990677,0,0
19458,22990002,0,1
19461,36010001,1,0
19464,13150005,0,0
19467,11990003,1,0
19469,54040011,0,0
19470,24040000,0,0
19471,52030024,0,0
19473,48010020,0,0
19474,9150000,0,1
19475,35990003,0,0
19477,48010020,0,1
19478,37040009,0,0
19479,11990004,0,0
19481,13990075,1,0
19483,36990007,0,0
19484,35990001,0,0
19485,13990075,0,0
19490,11180000,0,0
19491,13150005,1,0
19492,13150005,0,1
19493,11180000,0,0
19494,9150000,0,0
19495,12990001,0,0
19498,12130000,0,0
19500,35990011,0,0
19501,35990003,0,1
19503,13150005,0,0
19505,35990003,0,1
19506,12990001,0,0
19508,35990003,0,1
19510,54040033,0,0
19511,35990003,0,0
19512,22990001,0,0
19513,9150000,1,0
19514,13150011,0,0
19516,9150000,0,0
19521,54040011,0,1
19522,52030012,0,0
19523,54040011,1,0
19524,48010020,0,1
19526,11180000,0,0
19528,54040011,1,0
19530,11990004,1,0
19531,54040011,0,0
19532,12990002,0,0
19533,11990002,0,1
19535,35990003,0,0
19536,13150005,0,0
19542,12990001,1,0
19543,12990001,0,1
19544,22990002,0,1
19546,12990001,1,0
19547,35990003,0,1
19549,25890002,0,0
19551,9140000,0,0
19553,12990001,0,0
19554,13150005,0,1
19556,22090000,0,0
19557,11990003,0,0
19558,13150005,0,0
19559,35990002,0,0
19560,13150005,0,0
19561,11180000,0,1
19563,9150000,0,1
19565,23990196,0,1
19566,22990002,0,0
19567,13990063,0,0
19569,11190000,0,0
19570,70990065,0,0
19575,11990004,0,0
19577,35990016,1,0
19579,9990001,0,0
19580,36990008,0,1
19584,36010001,0,0
19585,20990001,0,0
19590,35990015,0,0
19591,11990004,1,0
19592,50990041,0,1
19593,22990002,0,0
19596,13990061,0,0
19598,36990006,1,0
19600,22990002,0,0
19602,22990002,0,0
19603,23990143,1,0
19604,35990015,0,0
19606,54040011,1,0
19608,35990005,1,0
19609,35990016,1,0
19611,52120009,0,0
19613,13150004,0,1
19614,48010020,0,1
19615,9150000,0,0
19618,26070263,0,0
19619,35990002,0,1
19621,22090000,0,0
19622,49990002,0,1
19629,13160014,0,1
19630,52030024,0,0
19631,9150000,0,0
19632,12990001,1,0
19633,54040011,0,1
19634,13150005,1,0
19636,13990043,0,0
19639,13150005,1,0
19640,36010001,1,0
19643,13150005,1,0
19644,11990004,0,0
19645,9990019,0,0
19647,54040011,0,1
19648,36010001,0,0
19649,9150000,0,0
19650,54040011,0,0
19651,11180000,0,0
19653,12990001,1,0
19657,10990004,0,0
19658,35990003,0,1
19661,54040011,0,1
19663,11190000,1,0
19665,35990014,1,0
19666,36990009,1,0
19669,25890002,0,1
19670,35990014,0,0
19672,54040011,1,0
19673,9990019,0,0
19675,48040002,1,0
19677,9150000,0,0
19678,35990016,1,0
19679,73990677,0,0
19680,13150005,0,0
19681,9150000,0,0
19682,35620015,1,0
19683,9170000,0,0
19686,13150005,0,0
19687,12130000,0,0
19688,9130000,0,0
19692,52030024,0,0
19695,20990001,0,0
19696,11990004,0,0
19697,22990002,0,0
19699,54040011,0,0
19701,13990078,1,0
19703,9150000,0,1
19705,36990007,1,0
19706,12990002,1,0
19707,35990015,0,0
19708,70990135,1,0
19709,13190000,0,0
19711,11220000,0,0
19714,35990002,0,1
19716,13990029,0,0
19717,36140000,1,0
19718,22090000,0,0
19723,13150004,0,1
19724,23990132,0,0
19728,22990002,0,0
19729,48010020,0,0
19730,22990002,0,1
19731,35990015,1,0
19732,35990016,1,0
19734,22990002,0,0
19735,54040011,1,0
19736,35990003,0,1
19739,54040011,0,0
19740,54040011,0,0
19741,54040011,0,0
19744,35310000,1,0
19745,35990003,0,0
19746,22990001,0,1
19747,22990001,0,0
19749,9150000,0,0
19750,35990003,1,0
19751,35990002,1,0
19752,9990019,0,0
19754,10100000,0,0
19755,22990002,0,1
19756,35990016,1,0
19757,35990015,1,0
19758,36010001,1,0
19759,35000013,0,0
19761,11990001,0,0
19762,22990002,0,1
19763,9150000,0,0
19764,12130000,1,0
19766,36990008,1,0
19767,22000006,0,0
19770,13990075,0,0
19772,54040011,0,0
19773,54040011,1,0
19779,36010001,1,0
19780,13990075,0,0
19782,12120000,0,0
19783,11990002,0,1
19790,11990004,0,0
19792,13990075,0,0
19793,9150000,0,0
19796,35990016,1,0
19797,12990002,0,0
19798,54040011,0,1
19801,35990003,0,0
19802,35990003,0,0
19803,13150005,1,0
19809,13150005,1,0
19810,54040011,1,0
19811,35990016,1,0
19812,13150004,0,0
19813,54040011,0,1
19816,35990003,1,0
19818,23990196,0,0
19819,11180000,0,0
19824,35990014,0,1
19825,11990004,1,0
19829,35990016,1,0
19832,23990209,0,0
19835,54040011,0,1
19836,54040011,0,0
19837,22990002,0,1
19838,11990003,0,0
19842,11990004,0,0
19843,12130000,1,0
19845,70990140,0,0
19847,54040011,0,0
19850,23990196,0,1
19852,13990076,1,0
19853,35990015,0,0
19857,9140000,0,0
19859,54040011,0,0
19861,35990002,0,0
19864,11990003,1,0
19866,22990002,0,0
19871,12130000,0,0
19872,9990001,0,0
19874,36140001,0,0
19875,12990001,0,0
19876,35990015,0,0
19877,22990002,0,0
19879,54040011,0,0
19885,22990002,0,0
19889,13990075,0,0
19890,11180000,0,0
19891,11990004,1,0
19895,22990002,0,0
19904,23990196,0,0
19906,9150000,0,0
19907,23990008,0,0
19914,9150000,0,0
19916,22990002,0,0
19918,9150000,0,0
19924,35990003,0,1
19925,9150000,0,0
19926,35990002,0,0
19929,11990004,0,0
19931,13990037,0,1
19935,36990007,0,0
19936,13150005,0,0
19937,9990030,0,0
19939,35990015,1,0
19940,13150005,0,0
19942,35990003,0,1
19944,35990014,0,0
19946,35990015,1,0
19947,9990018,1,0
19952,35990016,0,0
19956,11990004,0,1
19958,11990003,0,0
19959,22120000,0,1
19960,36990007,0,0
19965,11990001,0,0
19967,48040003,1,0
19970,9150000,0,0
19971,13150004,0,0
19972,22990002,0,0
19973,48010020,1,0
19976,12990001,0,0
19978,22990003,0,1
19979,23990162,0,0
19980,35990003,0,0
19982,52030024,0,1
19983,22990002,0,1
19984,13990075,0,0
19985,35990003,0,0
19986,12120000,0,0
19989,35990003,0,0
19991,50150004,0,0
19992,35990020,0,1
19993,35990016,0,1
19995,22990002,0,0
19998,22990002,1,0
20001,13990063,0,0
20003,12990001,0,0
20005,36990007,0,1
20007,9150000,1,0
20008,35990016,0,0
20009,35990005,1,0
20011,36990024,1,0
20012,13150001,1,0
20015,13990075,0,0
20017,35990016,0,0
20018,9990020,0,0
20019,35620010,0,0
20023,54040011,0,0
20024,12130000,0,0
20027,22090000,0,0
20029,54040011,0,0
20030,37040001,0,0
20034,11990004,1,0
20035,11990002,1,0
20036,9150000,0,0
20038,13150004,0,1
20039,11180000,0,1
20041,12990001,0,0
20043,54040011,0,0
20045,12990002,0,0
20046,22990001,0,0
20047,9990003,0,0
20050,54040011,0,0
20054,48010020,0,0
20055,22990002,0,1
20056,9150000,0,1
20060,35610000,0,0
20063,54040011,0,0
20065,13990076,0,0
20066,35990002,0,0
20068,9990019,0,0
20074,13150007,1,0
20075,54040011,0,0
20077,52030024,0,0
20078,36990009,0,0
20080,12120000,0,0
20082,35990016,1,0
20083,11990004,0,1
20088,9150000,0,0
20089,35990169,0,1
20091,54040011,1,0
20097,35990016,0,0
20102,35990003,0,0
20103,12990001,0,0
20104,54040011,1,0
20105,13150005,0,0
20107,12990002,0,1
20112,22990001,1,0
20113,36990009,0,0
20117,9150000,0,0
20118,35990003,1,0
20120,24110003,0,0
20121,9990019,0,0
20126,49990002,0,0
20128,13990076,0,0
20130,12990002,0,0
20134,23990196,1,0
20137,48010020,0,0
20142,26040042,1,0
20146,54040011,0,0
20148,11990002,0,1
20152,13990063,0,0
20153,22990002,1,0
20155,12990002,0,0
20156,36990009,1,0
20157,52030024,0,1
20159,35990002,0,0
20162,35990002,0,0
20163,22990003,0,0
20164,35990003,0,0
20166,11180000,0,0
20167,13150005,0,0
20169,9150000,0,1
20172,9990017,0,0
20173,35990015,0,0
20174,23990196,0,1
20176,23990196,0,0
20178,54040032,1,0
20181,36010001,0,0
20182,13150005,1,0
20183,13150005,0,0
20185,9150000,0,0
20186,9150000,0,1
20187,13150005,0,0
20189,11990004,1,0
20191,73990677,0,1
20192,13990063,0,1
20193,54040011,0,0
20195,23990004,1,0
20196,22990001,0,0
20197,11990004,0,0
20198,9990001,0,0
20199,35990002,0,0
20200,35990004,1,0
20201,13990075,1,0
20203,54040011,0,0
20208,13150005,0,0
20209,29990044,1,0
20210,35990003,1,0
20211,12990002,0,0
20213,12990002,1,0
20214,23990196,0,1
20219,54040011,0,0
20220,11190000,0,0
20222,9150000,1,0
20223,35990015,0,0
20226,35990005,0,1
20228,12990001,0,0
20230,54040011,1,0
20231,11990002,1,0
20234,9990002,0,0
20235,35990003,0,0
20236,11990004,0,1
20238,35990015,1,0
20239,13150005,0,1
20240,35990003,0,0
20241,54040011,1,0
20244,13990026,1,0
20245,22140000,1,0
20248,22090000,0,0
20250,48010020,1,0
20252,11990002,0,1
20254,36010001,1,0
20256,13150005,0,0
20257,11220000,0,0
20259,23990157,0,0
20264,13990026,0,1
20265,11990003,0,1
20267,9990019,0,0
20269,12990002,1,0
20272,22990002,0,0
20277,13150005,0,0
20280,12990001,0,0
20281,12130000,0,0
20283,54040011,1,0
20284,35990003,0,0
20287,35620010,0,0
20289,11990002,0,0
20292,13150005,0,0
20293,11990006,0,0
20295,13150005,0,0
20298,13990002,1,0
20299,11990004,0,0
20302,13990073,0,0
20304,35990003,0,0
20306,49010000,0,0
